-5.2079234,-2.595791,-3.2797985,-3.4047852,-4.225698,-4.0575056,-2.4460876,-3.6923683,-2.1722078,-4.594724,-3.9788206,-4.076953,-2.0519655,-4.526873,-2.36128,-2.5316017,-4.6580935,-4.356553,-4.932799,-4.815263
-2.8291514,-2.0612783,-2.8478537,-4.4126973,-4.464103,-3.4443212,-3.584348,-4.7816014,-4.759614,-3.4984858,-4.303079,-3.5404606,-4.151768,-2.499868,-3.0780277,-3.734442,-4.313375,-4.239306,-4.3458524,-2.789272
-3.0108411,-3.1376379,-4.32334,-3.934831,-3.572293,-2.7047372,-2.9339929,-4.421449,-2.961211,-3.2774072,-4.5546207,-2.9142675,-4.2174573,-2.5055048,-4.4687405,-4.3528614,-2.8026702,-4.1152816,-4.1766834,-3.664992
-4.9603343,-3.8996258,-2.035994,-2.0098653,-3.1380947,-4.2911844,-2.590761,-4.4255524,-4.805726,-4.6225333,-4.6801796,-4.5283985,-2.6981947,-2.1323583,-2.3121371,-4.6503754,-4.04449,-3.0096545,-4.809856,-4.8707185
-5.110717,-2.5353408,-2.782585,-2.673089,-3.6072822,-3.4784317,-3.6789386,-4.3388877,-4.824958,-4.6287794,-3.6736312,-2.7088008,-2.5703335,-4.4717207,-2.5122032,-4.2715874,-3.993227,-4.502736,-3.1504226,-4.784241
-3.130506,-4.2200127,-4.5875916,-4.7744393,-4.4283175,-3.544974,-4.625474,-2.4546738,-2.7718256,-1.6874893,-1.9872649,-4.6198983,-4.4090185,-4.636311,-4.377098,-3.7313023,-4.157507,-4.175527,-4.012779,-4.4263225
-4.9276004,-4.489765,-2.9441998,-4.0801883,-4.1030016,-4.256884,-1.9038167,-4.3127556,-2.661057,-3.5562265,-1.673351,-4.578505,-3.5562682,-2.6074512,-2.496252,-4.0776067,-4.379717,-4.7364674,-4.878561,-3.3715904
-2.3477035,-3.642805,-2.4317715,-2.9912689,-2.136502,-2.4367714,-3.640295,-4.224452,-5.1456366,-4.188889,-4.9159446,-2.2662585,-2.4032385,-4.6061153,-4.32909,-2.7101817,-4.5005774,-4.737828,-4.8056855,-3.853822
-5.614438,-2.4436128,-2.5593483,-2.8296309,-2.1361277,-3.4270687,-2.1493907,-2.5639699,-4.53692,-4.140386,-4.6357303,-2.9849274,-3.3926678,-5.0764837,-2.5190775,-5.0873485,-4.8727555,-4.9626265,-5.069629,-5.7433476
-2.4191685,-3.4338691,-4.5419335,-4.20687,-2.8507273,-4.518567,-4.359616,-4.13474,-2.4916656,-1.878201,-2.6100209,-4.8913035,-2.8716898,-4.1256123,-3.6045465,-1.7318776,-4.655262,-4.9940476,-4.592952,-2.9523315
-3.456218,-3.3522947,-4.9180875,-4.6046205,-4.4758644,-4.494964,-3.3773925,-2.4656038,-2.5650668,-4.0872974,-2.5151258,-4.2953033,-4.3168635,-3.8752942,-2.4235687,-3.454441,-3.8331711,-3.8397033,-2.1768522,-4.3285346
-4.169833,-2.998337,-4.5986786,-3.9558747,-2.2666507,-2.8228104,-3.261821,-2.8247714,-2.379135,-4.424761,-4.7562647,-2.1721115,-3.6155791,-3.8161485,-2.949062,-4.4633446,-1.8634167,-4.8042784,-4.0836496,-4.475742
-4.8160963,-2.9223266,-4.318133,-4.1865935,-2.3813536,-2.99567,-4.6286726,-2.6834176,-4.7264986,-3.046625,-1.9681495,-4.9995155,-4.125631,-3.0766876,-4.275784,-3.6612053,-2.0571597,-4.564944,-4.6517105,-2.7782183
-4.6898303,-3.4933372,-3.0149686,-2.496293,-3.1828806,-4.356391,-2.6190345,-4.6763906,-4.1432233,-4.281439,-4.2674637,-4.1146493,-4.1719522,-2.8307314,-2.9927483,-4.445977,-4.0543704,-1.9548329,-1.8251425,-4.245136
-5.199648,-2.4161437,-2.4329245,-2.7901208,-3.3815725,-3.297007,-4.209039,-3.2029357,-4.8896174,-4.411143,-4.098157,-2.2862442,-3.6580353,-2.6547344,-4.484726,-3.6355286,-3.1975665,-3.8000257,-4.194577,-4.106435
-2.760172,-3.3547442,-4.4581776,-4.478223,-3.1047351,-3.2000995,-4.6810627,-4.6613917,-4.638219,-4.055378,-1.4743162,-3.3519924,-4.0850754,-4.4304075,-3.055607,-2.0290852,-3.4100335,-3.7740462,-3.5268679,-3.22798
-2.5878818,-3.5225444,-4.039059,-4.5372443,-4.5042963,-2.5987206,-2.8008263,-2.2076087,-3.4895725,-4.4981995,-4.70071,-3.2768183,-3.9325283,-2.8381088,-2.8490343,-4.0880585,-4.119228,-4.118043,-2.7321603,-3.755372
-3.041347,-3.1433456,-2.6582098,-3.6522713,-2.4313843,-2.350724,-4.183868,-4.3157525,-4.4634857,-4.61315,-4.3904057,-2.981836,-3.3903003,-2.1834865,-4.457904,-4.305476,-3.6941257,-4.47199,-4.329692,-3.8703365
-3.7825997,-3.3630657,-4.284155,-3.3226216,-2.4142592,-2.7002368,-3.876735,-4.287358,-4.9046745,-4.655767,-5.1048613,-1.7922499,-3.7555456,-2.2379851,-2.3795338,-3.9126756,-4.3518634,-2.5857635,-2.059747,-3.1513112
-5.1749363,-2.2651963,-3.1917977,-2.6753035,-3.728636,-2.674818,-3.8418093,-3.754775,-5.2009807,-4.644595,-3.6279671,-4.0771985,-2.3588173,-2.5895076,-2.612646,-4.586367,-4.276808,-4.656716,-4.761142,-4.597821
-2.6965294,-2.8256657,-3.7796452,-2.5985682,-4.269951,-2.5927758,-4.575684,-4.590074,-5.501056,-4.387752,-2.4379542,-4.165604,-2.5578146,-2.3631766,-2.1587775,-3.6986947,-2.2670882,-4.526192,-3.4348238,-4.224475
-2.2816937,-3.961206,-2.6638505,-4.37689,-3.5109,-2.721044,-4.8820853,-4.7543354,-4.595575,-2.2347293,-4.5529833,-2.6541462,-3.9867682,-4.666893,-4.57041,-4.1496344,-2.1500921,-4.23007,-2.3079078,-1.5294691
-2.6657703,-4.351701,-2.518286,-4.3752346,-4.6944056,-2.100356,-4.2441893,-4.5040164,-2.7206717,-2.9694924,-2.7878678,-4.7461753,-4.1866093,-4.56035,-4.208197,-1.2259202,-4.163862,-3.356305,-4.557179,-2.7668118
-3.400977,-4.7544894,-4.30088,-2.4524643,-3.0023844,-4.82415,-3.132132,-2.272607,-4.4060793,-1.7017281,-2.4213986,-5.0613203,-4.4333587,-2.529615,-4.72541,-4.038545,-4.3549366,-3.1177661,-4.188845,-4.5295367
-2.6508448,-3.703994,-4.388608,-4.7911105,-4.4961085,-4.796529,-2.9474106,-2.3347065,-3.5382862,-2.2826142,-4.535143,-4.687387,-4.388143,-3.0088031,-4.2562275,-1.2143863,-4.2990212,-2.6976688,-4.323003,-3.2844908
-2.5942414,-4.189861,-4.1510158,-2.2798417,-2.207921,-2.4175699,-4.2673984,-4.3937373,-5.08227,-2.57803,-4.5967603,-4.311474,-3.0699751,-1.7223076,-4.5475597,-3.9775157,-4.6034775,-1.5129719,-4.3288774,-2.752592
-2.6567087,-4.4970965,-4.608162,-4.0617146,-4.4356356,-5.0114155,-2.7216368,-1.9872189,-2.8754096,-4.335896,-2.809712,-2.8557355,-2.2961266,-3.5853953,-4.0236325,-4.354779,-2.286184,-2.8477867,-3.694408,-3.6629171
-5.0893264,-2.6941748,-2.374978,-3.1383278,-3.9025419,-4.2439013,-2.487921,-2.1894143,-2.6952007,-4.524215,-4.373915,-4.3047147,-2.5913005,-3.9954395,-4.874708,-3.534414,-4.0541825,-4.511135,-4.254935,-5.129631
-3.679219,-2.9780784,-4.260822,-3.1173913,-2.7381554,-4.801184,-1.8907311,-4.2546163,-4.40964,-4.0224605,-2.2384732,-4.5805845,-4.2585473,-4.632894,-4.3308263,-4.2249255,-4.3929677,-1.819773,-3.8207593,-4.1567397
-2.5770295,-3.979211,-3.0412927,-2.429699,-3.3678043,-2.5306706,-4.4719696,-3.2044492,-3.075268,-4.617015,-4.633618,-4.4437666,-3.0237684,-2.5732293,-4.1178694,-1.8671998,-4.007253,-4.3811884,-4.6128497,-3.375583
-4.8423896,-4.2707033,-4.1146097,-3.063973,-4.1364565,-1.8556424,-4.2400393,-4.233859,-1.612304,-2.8739004,-4.1524844,-2.7196646,-4.0233364,-3.4599717,-2.8499203,-4.342523,-3.5936933,-4.2527356,-4.4188867,-4.2946477
-3.8897498,-3.989134,-4.8499227,-4.106389,-4.2496567,-4.683678,-2.7104042,-3.4075234,-4.6958447,-4.480002,-2.576499,-2.986642,-1.8500586,-2.4645538,-4.0950274,-3.8873954,-3.3881426,-4.40039,-3.198707,-3.1472368
-5.143197,-4.5305886,-3.8047187,-2.7565355,-2.9611545,-3.0624142,-2.0529106,-2.826923,-4.4617906,-3.4264128,-5.33877,-2.1594522,-3.852968,-4.4887667,-4.4585233,-3.8298175,-1.798964,-2.047414,-2.8460283,-4.39636
-3.7610297,-3.429822,-3.0306103,-3.7991693,-2.4904773,-2.8680704,-3.4236238,-2.8545265,-3.5171683,-4.2968593,-3.3468385,-2.553097,-4.0459704,-3.5952065,-4.454191,-4.0997396,-3.835945,-4.0000896,-3.7699814,-4.471512
-4.5360546,-2.8662937,-2.4148273,-3.8421357,-2.7954597,-2.8156917,-4.6524873,-4.728928,-5.3128896,-3.6048784,-1.9615785,-2.9841242,-3.9332802,-2.7733068,-4.4266334,-2.0234315,-4.90255,-2.9279983,-4.546363,-2.3096826
-2.3736596,-4.0160303,-4.658669,-3.0884848,-2.0307636,-3.8143375,-2.6294117,-3.3510613,-4.968975,-4.647933,-2.3855813,-1.9959677,-2.446255,-4.683817,-4.5535374,-2.675747,-4.77812,-5.371256,-4.3498335,-2.0533447
-3.97925,-4.200096,-2.8460507,-2.558012,-2.9497342,-4.209995,-3.5746078,-2.7708616,-2.773402,-2.827068,-2.3653708,-3.648827,-2.9753628,-3.6393027,-4.586977,-4.5063353,-4.472589,-4.6065044,-3.87874,-4.6969543
-4.0516195,-2.6413262,-3.0595436,-2.7847123,-2.7263901,-3.6417081,-3.6080065,-4.5658827,-4.596137,-3.2696676,-3.3451967,-3.9339254,-3.7563937,-4.240888,-3.7990372,-1.4359857,-3.856683,-4.050722,-4.1814904,-4.437985
-2.4024746,-3.6920516,-4.061068,-2.8086317,-4.096547,-4.6738043,-3.6215203,-2.2756357,-2.5989597,-2.9750586,-4.0789413,-2.8185012,-4.1039524,-3.9705806,-4.1762505,-3.9865472,-4.363232,-4.0802865,-4.0713773,-3.33804
-3.0900578,-4.2925863,-2.2480843,-3.3321629,-2.05511,-3.2682524,-4.1268516,-4.2594957,-4.609392,-4.1934495,-3.7474458,-2.5215633,-3.8332808,-3.4860933,-2.3622606,-4.5767994,-4.3085017,-4.0897107,-4.104884,-3.5026
-4.2027936,-3.416835,-2.4839497,-2.1651518,-3.3342845,-2.7057734,-2.3592262,-4.481205,-5.4261317,-5.014011,-5.3908587,-4.618006,-1.943003,-4.4352,-3.1048071,-2.0113175,-4.7149925,-1.9665145,-5.039652,-2.3569775
-2.9124594,-3.641326,-5.0081983,-4.8289657,-4.4560914,-4.031858,-2.2341573,-3.8869479,-3.9205618,-4.4491057,-4.0717573,-3.8221684,-4.170693,-4.496881,-2.2129555,-4.2327876,-1.6004071,-1.8845388,-3.4474828,-3.7170842
-4.565382,-4.5046086,-4.4290214,-2.457073,-2.2191722,-4.2990203,-1.9914149,-2.8673332,-2.4089599,-3.921308,-2.3742247,-5.221995,-2.6623113,-4.503468,-5.098683,-2.5556717,-4.9107747,-5.4578476,-2.317299,-2.092332
-4.276247,-2.8426845,-2.2599826,-3.827032,-4.1630883,-3.9153035,-2.1197054,-4.242404,-2.2443514,-2.6034985,-4.796377,-4.681879,-2.7049544,-4.4971013,-3.2162147,-3.6289747,-4.312768,-4.7602787,-4.6197515,-4.785175
-2.1982856,-4.2422857,-2.8038702,-4.058597,-4.1507273,-4.3258986,-4.6812434,-4.3348913,-5.209069,-3.1919866,-4.748228,-4.9120183,-3.6173642,-1.8806859,-2.2052212,-2.2382736,-4.149493,-2.0090399,-2.218683,-2.9136586
-2.2854087,-4.3977823,-2.857583,-3.676217,-4.026748,-2.9665694,-4.3497925,-2.6897347,-2.1513264,-4.6389904,-4.330193,-2.0214748,-3.5506408,-3.477477,-3.080572,-2.883924,-4.429955,-5.073047,-2.0615616,-3.51222
-2.3197544,-4.520448,-2.8814137,-4.549808,-4.5543823,-3.379231,-3.9466994,-4.206679,-4.383958,-2.5493715,-4.66017,-2.662261,-4.375052,-4.6176896,-4.5389767,-3.7374601,-1.7165862,-3.0432057,-1.7946658,-2.0980606
-2.3139157,-4.0321927,-2.2241185,-2.596022,-3.6818302,-2.7309391,-3.1780071,-2.953251,-4.942604,-4.678002,-3.91858,-5.076204,-4.936964,-4.5895844,-4.864718,-2.2013354,-2.396739,-2.1845918,-2.4504573,-2.7195823
-5.4324837,-3.0232146,-2.64598,-3.4125826,-4.4430485,-2.4294586,-4.341033,-4.2272654,-3.0689883,-1.9648117,-2.3194387,-4.5744934,-4.3433805,-5.014724,-3.115671,-4.792527,-3.6966815,-5.0177217,-2.404014,-4.630112
-4.1982784,-4.5119076,-2.9926858,-4.4693646,-4.233599,-4.3425846,-3.8275132,-2.4358943,-2.8421543,-2.4542274,-4.2927628,-4.854191,-4.751111,-1.7903491,-4.506213,-2.9391818,-4.3285894,-2.4674647,-1.855462,-1.8265499
-4.7037435,-2.2118037,-3.4177022,-4.1154656,-2.1989572,-1.7912157,-4.938343,-4.7197003,-4.4784846,-4.2213407,-2.5662327,-4.5418186,-4.2830415,-4.9458284,-3.0200784,-4.2336187,-4.7701106,-2.3033915,-4.5427256,-4.2309537
-2.8541772,-3.0334194,-4.1762156,-3.0609145,-3.0553355,-2.6985872,-4.2302938,-2.7868044,-4.863156,-4.4878407,-2.0688963,-2.298609,-3.8966236,-4.8154087,-3.6053848,-3.529978,-4.4648623,-2.8215773,-2.8237846,-2.8659685
-4.1746826,-2.5986886,-4.0364704,-2.4568555,-2.200115,-3.291035,-2.318798,-4.6804876,-2.8589685,-4.534788,-3.2634735,-5.0953856,-3.9607978,-2.7951674,-2.7154288,-3.998655,-4.916164,-4.6102962,-5.293826,-3.2440107
-4.0652986,-4.5023336,-4.944742,-4.5636597,-2.8700778,-4.9434714,-4.1041617,-3.0822341,-2.336906,-2.5277379,-2.235837,-5.135518,-2.8965764,-4.4449797,-3.5842671,-4.4366627,-1.9534279,-2.5947342,-4.1575723,-2.6857605
-5.2010245,-2.517318,-3.9573338,-2.5792344,-2.4379747,-3.6771119,-3.1114306,-3.0162501,-4.9249687,-2.374243,-3.8319528,-4.91534,-2.9277484,-4.5009584,-2.4159641,-4.3364234,-3.187209,-4.600203,-3.3294528,-4.359772
-2.4282167,-2.9573703,-4.1736717,-3.954536,-3.5849934,-4.258581,-2.6698132,-4.4779744,-4.059251,-4.4967256,-3.497702,-4.1072373,-4.6348095,-4.7566047,-4.2396054,-3.370046,-3.5346544,-2.0881555,-3.789582,-1.9156882
-2.2702363,-4.619466,-4.5223675,-2.4746585,-4.0325203,-4.5556,-3.2060244,-3.6726294,-2.1780348,-4.2448416,-3.5253966,-4.352,-3.79253,-4.543005,-1.9879266,-3.4893603,-4.0460167,-3.9291952,-4.0698886,-4.415039
-4.5657587,-2.1903744,-3.0190308,-4.1411877,-3.9687974,-2.178469,-3.6792803,-1.9750006,-3.438442,-4.8484297,-5.0489492,-4.4625525,-4.2987366,-2.012449,-3.0238588,-3.4062963,-4.653505,-4.698098,-4.8265753,-4.3459406
-5.390055,-3.0802271,-2.5093253,-2.8025026,-4.2612658,-2.0278852,-3.2046587,-4.5088654,-3.0414493,-3.28862,-4.6413183,-3.8064716,-1.8624346,-2.9857657,-4.836243,-4.4532022,-4.349065,-4.4692435,-4.7011347,-4.8863225
-4.80877,-3.3294742,-2.4398942,-4.238456,-4.525263,-2.8371964,-4.3398438,-4.2631273,-3.787442,-2.437572,-4.0286975,-3.6176074,-3.9086163,-2.3265743,-4.375398,-4.2222557,-3.3322692,-4.0320935,-4.1953373,-4.6522164
-4.9817195,-2.2039478,-2.6449306,-2.6383789,-2.5204206,-3.855816,-3.440459,-4.7025766,-4.4890127,-3.0445843,-4.6737556,-4.490372,-3.4825,-4.630652,-4.566698,-4.527075,-4.1652412,-1.5985225,-4.8582797,-4.172775
-2.4004636,-4.193875,-3.9459345,-4.296864,-4.2442255,-3.863763,-3.5207336,-4.634437,-4.571372,-2.0530045,-2.120107,-4.6988835,-4.299625,-2.802707,-4.527436,-4.279589,-3.7359,-2.720068,-3.4714735,-3.58326
-3.6639953,-2.1926837,-3.872106,-3.5546224,-2.288096,-2.4816442,-3.107568,-2.7847815,-2.679374,-4.57298,-5.1538644,-2.3612769,-2.6674633,-4.598504,-4.6879773,-4.2053475,-4.567871,-4.506146,-4.99652,-5.036684
-3.063232,-4.035796,-2.0868936,-4.016325,-2.3816714,-4.0524545,-2.4849372,-4.6045194,-2.5861573,-4.1433754,-2.4687889,-4.857261,-4.5740523,-3.283787,-4.75434,-2.5855336,-3.8786623,-2.5389435,-3.7521107,-2.2402544
-2.801798,-3.778978,-5.1622734,-4.1287575,-4.80466,-5.098356,-4.209639,-4.3646607,-2.5731902,-2.6306262,-2.2128272,-2.523188,-4.4003158,-3.918148,-2.961971,-3.0250742,-2.363725,-2.8806472,-2.6390386,-3.3370788
